stock,strategy,trades,wins,win_rate,avg_ret,total_ret,bh_ret
POWERGRID,STD_BREAK_LONG,9,4,0.4444444444444444,-0.007095993283882008,-0.06266107736492599,-0.02710026988206693
POWERGRID,FIB_BOUNCE_LONG,19,10,0.5263157894736842,0.0017999273835196865,0.03354555667783021,-0.02710026988206693
POWERGRID,FIB_BOUNCE_SHORT,21,11,0.5238095238095238,-0.0005189139826577394,-0.01136664087421868,-0.02710026988206693
POWERGRID,CAM_L3_LONG,28,10,0.35714285714285715,-0.00021701470068184132,-0.007314617548737523,-0.02710026988206693
POWERGRID,CAM_S3_SHORT,25,10,0.4,0.0003146586711394188,0.007075273597661802,-0.02710026988206693
POWERGRID,CAM_BREAK_LONG,10,4,0.4,-0.006402020006692067,-0.06280754642487818,-0.02710026988206693
M&M,STD_BOUNCE_LONG,18,7,0.3888888888888889,-0.000930286491630609,-0.017675755393480874,-0.07375457725362489
M&M,STD_BOUNCE_SHORT,19,7,0.3684210526315789,-0.003700787439397285,-0.06911829672552972,-0.07375457725362489
M&M,STD_BREAK_LONG,18,8,0.4444444444444444,-0.0007311173196660007,-0.016044907758597016,-0.07375457725362489
M&M,FIB_BOUNCE_LONG,20,9,0.45,0.00017447704830564348,0.001223153276779465,-0.07375457725362489
M&M,FIB_BOUNCE_SHORT,18,8,0.4444444444444444,-0.003523173574320668,-0.06287793316635892,-0.07375457725362489
M&M,CAM_L3_LONG,20,6,0.3,-0.0007973754138707823,-0.016882557633014716,-0.07375457725362489
M&M,CAM_S3_SHORT,26,8,0.3076923076923077,-0.0012300015526770895,-0.03277377997546527,-0.07375457725362489
M&M,CAM_BREAK_LONG,17,8,0.47058823529411764,0.00019589700762157706,0.00045292197172330795,-0.07375457725362489
JSWSTEEL,STD_BOUNCE_LONG,27,14,0.5185185185185185,-0.000777600347561736,-0.023298472305871676,0.0647325799283689
JSWSTEEL,STD_BOUNCE_SHORT,25,10,0.4,-0.0010938727262749736,-0.027629404337802588,0.0647325799283689
JSWSTEEL,STD_BREAK_LONG,19,8,0.42105263157894735,-0.003481126492144306,-0.06679305120027035,0.0647325799283689
JSWSTEEL,FIB_BOUNCE_LONG,25,12,0.48,-0.003706700685372111,-0.09065578041534461,0.0647325799283689
JSWSTEEL,FIB_BOUNCE_SHORT,24,10,0.4166666666666667,-0.0023246299411463175,-0.055724647730541754,0.0647325799283689
JSWSTEEL,CAM_L3_LONG,30,9,0.3,-0.001602602344726637,-0.04793308038589983,0.0647325799283689
JSWSTEEL,CAM_S3_SHORT,29,8,0.27586206896551724,-0.003842429099425326,-0.10628608972340636,0.0647325799283689
JSWSTEEL,CAM_BREAK_LONG,15,7,0.4666666666666667,-0.0008414123740065153,-0.014748893169878152,0.0647325799283689
TATASTEEL,STD_BOUNCE_LONG,19,9,0.47368421052631576,-0.0025635912003984605,-0.04953439632497292,0.04345323957098368
TATASTEEL,STD_BOUNCE_SHORT,16,9,0.5625,-0.0013268101061250717,-0.022436789211462638,0.04345323957098368
TATASTEEL,STD_BREAK_LONG,11,4,0.36363636363636365,-0.005014583593087909,-0.0543264710830863,0.04345323957098368
TATASTEEL,FIB_BOUNCE_LONG,18,8,0.4444444444444444,-0.0015633788825052644,-0.029974223582591497,0.04345323957098368
TATASTEEL,FIB_BOUNCE_SHORT,16,9,0.5625,-0.0019442869643082335,-0.031236559508836415,0.04345323957098368
TATASTEEL,CAM_L3_LONG,18,2,0.1111111111111111,-0.00458159093981979,-0.07965869820142346,0.04345323957098368
TATASTEEL,CAM_S3_SHORT,23,12,0.5217391304347826,0.002753996061621363,0.06436112912316849,0.04345323957098368
TATASTEEL,CAM_BREAK_LONG,11,4,0.36363636363636365,-0.004804978972436601,-0.05215364291116331,0.04345323957098368
COALINDIA,STD_BOUNCE_LONG,24,9,0.375,-0.002700964346805552,-0.06450428239084138,0.03050384163074682
COALINDIA,STD_BOUNCE_SHORT,25,13,0.52,-0.001015092797581385,-0.028134589696935053,0.03050384163074682
COALINDIA,STD_BREAK_LONG,12,5,0.4166666666666667,-0.006166647672201782,-0.07286150505513467,0.03050384163074682
COALINDIA,FIB_BOUNCE_LONG,30,12,0.4,-0.0005214725672348927,-0.01933080739127846,0.03050384163074682
COALINDIA,FIB_BOUNCE_SHORT,28,13,0.4642857142857143,-0.001068542756873855,-0.03275812811536949,0.03050384163074682
COALINDIA,CAM_L3_LONG,33,17,0.5151515151515151,0.001845464287943353,0.06132664106076158,0.03050384163074682
COALINDIA,CAM_S3_SHORT,37,17,0.4594594594594595,0.0019615273169089485,0.07331294860245396,0.03050384163074682
